date,year,month,id_sku,sku,cases
20160501,2016,5,PCAM060355P06E01,Amor 355 C24 Nac 6pack,474
20160501,2016,5,PCCY021000P02E01,Chamoy 1000 C12 Nac 2pack,224
20160501,2016,5,PCCY043785P01E01,Chamoy 3785 C4 Nac Charola,1152
20160501,2016,5,PCE200355P01E01,El Pato Chiplotle 355 C20,300
20160501,2016,5,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,366
20160501,2016,5,PCSL060355P06E01,Sonora Limon 355 C24 Nac 6pack,120
20160501,2016,5,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,392
20160501,2016,5,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,324
20160501,2016,5,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,480
20160501,2016,5,PCSY030150P03E01,Pekin 150 C24 Nac 3pack,35
20160501,2016,5,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,504
20160501,2016,5,PEP200355P01E01,El Pato Extrapicante 355 C20,240
20160501,2016,5,PJP200355P01E01,El Pato Jalapeno 355 C20,3435
20160601,2016,6,CAL043785P01E01,Amor Limon 3785 C4 Nac,60
20160601,2016,6,CAL121000P01E01,Amor Limon 1000 C12 Nac,416
20160601,2016,6,CAL121000P01E02,Amor Limon 1000 C12 Exp,448
20160601,2016,6,CAL200355P01E01,Amor Limon 355 C20 Nac,1143
20160601,2016,6,CAL500010S01E01,Amor Limon Sachet 10 C500 Nac,194
20160601,2016,6,CAM043785P01E01,Amor 3785 C4 Nac,2871
20160601,2016,6,CAM121000P01E01,Amor 1000 C12 Nac,7449
20160601,2016,6,CAM121000P01E02,Amor 1000 C12 Exp,616
20160601,2016,6,CAM200355P01E01,Amor 355 C20 Nac,9721
20160601,2016,6,CAM200355P01E02,Amor 355 C20 Exp,90
20160601,2016,6,CAM500010S01E01,Amor Sachet 10 C500 Nac,405
20160601,2016,6,CCG240150P01E01,Picante Negra 150 C24 Nac,3448
20160601,2016,6,CCG240150P01E02,Picante Negra 150 C24 Exp,280
20160601,2016,6,CCG500010S01E01,Picante Negra Sachet 10 C500 Nac,30
20160601,2016,6,CCL240180P01E01,Chilito Lindo Liquido 180 C24 Nac,611
20160601,2016,6,CCN240150P01E01,Chiltepin 150 C24 Nac,1430
20160601,2016,6,CCY043785P01E01,Chamoy 3785 C4 Nac,633
20160601,2016,6,CCY121000P01E01,Chamoy 1000 C4 Nac,1507
20160601,2016,6,CCY121000P01E02,Chamoy 1000 C4 Exp,6048
20160601,2016,6,CCY200355P01E01,Chamoy 355 C20 Nac,1027
20160601,2016,6,CCY200355P01E02,Chamoy 355 C20 Exp,270
20160601,2016,6,CCY500010S01E01,Chamoy Sachet 10 C500 Nac,51
20160601,2016,6,CHR120150P01E01,Habanera Roja 150 C12 Nac,2078
20160601,2016,6,CHR240150P01E01,Habanera Roja 150 C24 Nac,10181
20160601,2016,6,CHR240150P01E02,Habanera Roja 150 C24 Exp,2100
20160601,2016,6,CHR500010S01E01,Habanera Roja Sachet 10 C500 Nac,25
20160601,2016,6,CHV120150P01E01,Habanera Verde 150 C12 Nac,627
20160601,2016,6,CHV240150P01E01,Habanera Verde 150 C24 Nac,2428
20160601,2016,6,CHV240150P01E02,Habanera Verde 150 C24 Exp,840
20160601,2016,6,CMR120150P01E01,Marisquera 150 C12 Nac,1204
20160601,2016,6,CMR240150P01E02,Marisquera 150 C24 Exp,980
20160601,2016,6,CMR240150P01E03,Marisquera 150 C24 Nac,5924
20160601,2016,6,CSI043785P01E01,Soya Institucional 3785 Nac,45
20160601,2016,6,CSL043785P01E01,Sonora Limon 3785 C4 Nac,57
20160601,2016,6,CSL121000P01E01,Sonora Limon 1000 C12 Nac,578
20160601,2016,6,CSL200355P01E01,Sonora Limon 355 C20 Nac,1362
20160601,2016,6,CSL960150P01E01,Shipper Land and Seafood 96 Exp,420
20160601,2016,6,CSO010020P01E01,Sonora Porron Nac,12
20160601,2016,6,CSO043785P01E01,Sonora 3785 C4 Nac,248
20160601,2016,6,CSO120150P01E01,Sonora 12 / 150 C12 Nac,33
20160601,2016,6,CSO121000P01E01,Sonora 1000 C12 Nac,2634
20160601,2016,6,CSO200355P01E01,Sonora 355 C20 Nac,7676
20160601,2016,6,CSO500010S01E01,Sonora Sachet 10 C500,40
20160601,2016,6,CSY010020P01E01,Pekin Porron Nac,200
20160601,2016,6,CSY043785P01E01,Pekin 3785 C4 Nac,610
20160601,2016,6,CSY121000P01E01,Pekin 1000 C12 Nac,3072
20160601,2016,6,CSY200355P01E01,Pekin 355 C20 Nac,7264
20160601,2016,6,CSY240150P01E01,Pekin 150 C24 Nac,5169
20160601,2016,6,PCAM021000P02E01,Amor 1000 C12 Nac 2pack,224
20160601,2016,6,PCAM043785P04E01,Amor 3785 C4 Nac Charola,780
20160601,2016,6,PCAM060355P06E01,Amor 355 C24 Nac 6pack,499
20160601,2016,6,PCCY021000P02E01,Chamoy 1000 C12 Nac 2pack,308
20160601,2016,6,PCCY043785P01E01,Chamoy 3785 C4 Nac Charola,696
20160601,2016,6,PCCY121000P01E02,Amor Salsa Half Pallet Chamoy 1000 C2 Exp,52
20160601,2016,6,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,308
20160601,2016,6,PCSL021000P02E01,Sonora Limon 1000 C12 Nac 2pack,112
20160601,2016,6,PCSL060355P06E01,Sonora Limon 355 C24 Nac 6pack,60
20160601,2016,6,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,504
20160601,2016,6,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,324
20160601,2016,6,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,660
20160601,2016,6,PCSY030150P03E01,Pekin 150 C24 Nac 3pack,60
20160601,2016,6,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,720
20160701,2016,7,CAL043785P01E01,Amor Limon 3785 C4 Nac,317
20160701,2016,7,CAL121000P01E01,Amor Limon 1000 C12 Nac,603
20160701,2016,7,CAL200355P01E01,Amor Limon 355 C20 Nac,911
20160701,2016,7,CAL500010S01E01,Amor Limon Sachet 10 C500 Nac,66
20160701,2016,7,CAM043785P01E01,Amor 3785 C4 Nac,3166
20160701,2016,7,CAM121000P01E01,Amor 1000 C12 Nac,4763
20160701,2016,7,CAM121000P01E02,Amor 1000 C12 Exp,1386
20160701,2016,7,CAM200355P01E01,Amor 355 C20 Nac,12467
20160701,2016,7,CAM200355P01E02,Amor 355 C20 Exp,90
20160701,2016,7,CAM500010S01E01,Amor Sachet 10 C500 Nac,356
20160701,2016,7,CCG240150P01E01,Picante Negra 150 C24 Nac,2854
20160701,2016,7,CCG240150P01E02,Picante Negra 150 C24 Exp,140
20160701,2016,7,CCG500010S01E01,Picante Negra Sachet 10 C500 Nac,22
20160701,2016,7,CCL240180P01E01,Chilito Lindo Liquido 180 C24 Nac,691
20160701,2016,7,CCN240150P01E01,Chiltepin 150 C24 Nac,1269
20160701,2016,7,CCN240150P01E02,Chiltepin 150 C24 Exp,140
20160701,2016,7,CCY043785P01E01,Chamoy 3785 C4 Nac,554
20160701,2016,7,CCY121000P01E01,Chamoy 1000 C4 Nac,942
20160701,2016,7,CCY121000P01E02,Chamoy 1000 C4 Exp,7336
20160701,2016,7,CCY200355P01E01,Chamoy 355 C20 Nac,1227
20160701,2016,7,CCY500010S01E01,Chamoy Sachet 10 C500 Nac,248
20160701,2016,7,CHR120150P01E01,Habanera Roja 150 C12 Nac,3696
20160701,2016,7,CHR120150P01E02,Habanera Roja 150 C12 Exp,840
20160701,2016,7,CHR200010S01E01,Habanero Red Portion Pack 200/0.34 FL.Oz,280
20160701,2016,7,CHR240150P01E01,Habanera Roja 150 C24 Nac,9770
20160701,2016,7,CHR240150P01E02,Habanera Roja 150 C24 Exp,3640
20160701,2016,7,CHR500010S01E01,Habanera Roja Sachet 10 C500 Nac,3
20160701,2016,7,CHRM120000PC2E01,Combo Hab. Roja / 7 Mares  150 ML,1001
20160701,2016,7,CHRP120000PC2E01,Combo Hab. Roja / Pekin 150 ML,1230
20160701,2016,7,CHV120150P01E01,Habanera Verde 150 C12 Nac,1005
20160701,2016,7,CHV120150P01E02,Habanera Verde 150 C12 Exp,280
20160701,2016,7,CHV240150P01E01,Habanera Verde 150 C24 Nac,2147
20160701,2016,7,CHV240150P01E02,Habanera Verde 150 C24 Exp,980
20160701,2016,7,CMR120150P01E01,Marisquera 150 C12 Nac,1310
20160701,2016,7,CMR240150P01E02,Marisquera 150 C24 Exp,560
20160701,2016,7,CMR240150P01E03,Marisquera 150 C24 Nac,6992
20160701,2016,7,CSH960150P01E01,Shipper Salsas Habaneras,63
20160701,2016,7,CSI043785P01E01,Soya Institucional 3785 Nac,5
20160701,2016,7,CSL043785P01E01,Sonora Limon 3785 C4 Nac,48
20160701,2016,7,CSL121000P01E01,Sonora Limon 1000 C12 Nac,348
20160701,2016,7,CSL200355P01E01,Sonora Limon 355 C20 Nac,1771
20160701,2016,7,CSL960150P01E01,Shipper Land and Seafood 96 Exp,525
20160701,2016,7,CSO010020P01E01,Sonora Porron Nac,12
20160701,2016,7,CSO043785P01E01,Sonora 3785 C4 Nac,174
20160701,2016,7,CSO120150P01E01,Sonora 12 / 150 C12 Nac,9
20160701,2016,7,CSO121000P01E01,Sonora 1000 C12 Nac,2471
20160701,2016,7,CSO121000P01E02,Sonora 1000 C12 Exp,280
20160701,2016,7,CSO200355P01E01,Sonora 355 C20 Nac,7961
20160701,2016,7,CSO200355P01E02,Sonora 355 C20 Exp,90
20160701,2016,7,CSY010020P01E01,Pekin Porron Nac,136
20160701,2016,7,CSY043785P01E01,Pekin 3785 C4 Nac,315
20160701,2016,7,CSY121000P01E01,Pekin 1000 C12 Nac,2331
20160701,2016,7,CSY200355P01E01,Pekin 355 C20 Nac,8241
20160701,2016,7,CSY240150P01E01,Pekin 150 C24 Nac,4553
20160701,2016,7,PCAM021000P02E01,Amor 1000 C12 Nac 2pack,168
20160701,2016,7,PCAM043785P04E01,Amor 3785 C4 Nac Charola,624
20160701,2016,7,PCAM060355P06E01,Amor 355 C24 Nac 6pack,472
20160701,2016,7,PCCY021000P02E01,Chamoy 1000 C12 Nac 2pack,252
20160701,2016,7,PCCY043785P01E01,Chamoy 3785 C4 Nac Charola,744
20160701,2016,7,PCCY121000P01E02,Amor Salsa Half Pallet Chamoy 1000 C2 Exp,100
20160701,2016,7,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,205
20160701,2016,7,PCSL021000P02E01,Sonora Limon 1000 C12 Nac 2pack,112
20160701,2016,7,PCSL060355P06E01,Sonora Limon 355 C24 Nac 6pack,120
20160701,2016,7,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,568
20160701,2016,7,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,216
20160701,2016,7,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,660
20160701,2016,7,PCSY030150P03E01,Pekin 150 C24 Nac 3pack,45
20160701,2016,7,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,468
20160701,2016,7,PJP200355P01E01,El Pato Jalapeno 355 C20,2100
20160801,2016,8,CAL043785P01E01,Amor Limon 3785 C4 Nac,53
20160801,2016,8,CAL121000P01E01,Amor Limon 1000 C12 Nac,470
20160801,2016,8,CAL121000P01E02,Amor Limon 1000 C12 Exp,280
20160801,2016,8,CAL200355P01E01,Amor Limon 355 C20 Nac,1244
20160801,2016,8,CAL500010S01E01,Amor Limon Sachet 10 C500 Nac,122
20160801,2016,8,CAM043785P01E01,Amor 3785 C4 Nac,3590
20160801,2016,8,CAM121000P01E01,Amor 1000 C12 Nac,5699
20160801,2016,8,CAM121000P01E02,Amor 1000 C12 Exp,1120
20160801,2016,8,CAM200355P01E01,Amor 355 C20 Nac,11862
20160801,2016,8,CAM500010S01E01,Amor Sachet 10 C500 Nac,208
20160801,2016,8,CCG240150P01E01,Picante Negra 150 C24 Nac,2589
20160801,2016,8,CCG240150P01E02,Picante Negra 150 C24 Exp,140
20160801,2016,8,CCG500010S01E01,Picante Negra Sachet 10 C500 Nac,122
20160801,2016,8,CCL240180P01E01,Chilito Lindo Liquido 180 C24 Nac,579
20160801,2016,8,CCN240150P01E01,Chiltepin 150 C24 Nac,939
20160801,2016,8,CCN240150P01E02,Chiltepin 150 C24 Exp,140
20160801,2016,8,CCS030150P03E01,Combo Santo 3pack C24,2860
20160801,2016,8,CCY043785P01E01,Chamoy 3785 C4 Nac,293
20160801,2016,8,CCY121000P01E01,Chamoy 1000 C4 Nac,1011
20160801,2016,8,CCY121000P01E02,Chamoy 1000 C4 Exp,8694
20160801,2016,8,CCY200355P01E01,Chamoy 355 C20 Nac,776
20160801,2016,8,CCY200355P01E02,Chamoy 355 C20 Exp,270
20160801,2016,8,CCY500010S01E01,Chamoy Sachet 10 C500 Nac,124
20160801,2016,8,CHR120150P01E01,Habanera Roja 150 C12 Nac,2895
20160801,2016,8,CHR240150P01E01,Habanera Roja 150 C24 Nac,8172
20160801,2016,8,CHR240150P01E02,Habanera Roja 150 C24 Exp,1540
20160801,2016,8,CHR500010S01E01,Habanera Roja Sachet 10 C500 Nac,3
20160801,2016,8,CHV120150P01E01,Habanera Verde 150 C12 Nac,596
20160801,2016,8,CHV240150P01E01,Habanera Verde 150 C24 Nac,1279
20160801,2016,8,CHV240150P01E02,Habanera Verde 150 C24 Exp,1260
20160801,2016,8,CMR120150P01E01,Marisquera 150 C12 Nac,1258
20160801,2016,8,CMR240150P01E02,Marisquera 150 C24 Exp,700
20160801,2016,8,CMR240150P01E03,Marisquera 150 C24 Nac,5301
20160801,2016,8,CSI010020P01E01,Soya Institucional Porron Nac,90
20160801,2016,8,CSI043785P01E01,Soya Institucional 3785 Nac,10
20160801,2016,8,CSL043785P01E01,Sonora Limon 3785 C4 Nac,16
20160801,2016,8,CSL121000P01E01,Sonora Limon 1000 C12 Nac,630
20160801,2016,8,CSL200355P01E01,Sonora Limon 355 C20 Nac,1959
20160801,2016,8,CSL960150P01E01,Shipper Land and Seafood 96 Exp,420
20160801,2016,8,CSO043785P01E01,Sonora 3785 C4 Nac,272
20160801,2016,8,CSO120150P01E01,Sonora 12 / 150 C12 Nac,60
20160801,2016,8,CSO121000P01E01,Sonora 1000 C12 Nac,2822
20160801,2016,8,CSO121000P01E02,Sonora 1000 C12 Exp,168
20160801,2016,8,CSO200355P01E01,Sonora 355 C20 Nac,12094
20160801,2016,8,CSO200355P01E02,Sonora 355 C20 Exp,180
20160801,2016,8,CSO500010S01E01,Sonora Sachet 10 C500,308
20160801,2016,8,CSY010020P01E01,Pekin Porron Nac,191
20160801,2016,8,CSY043785P01E01,Pekin 3785 C4 Nac,758
20160801,2016,8,CSY121000P01E01,Pekin 1000 C12 Nac,2184
20160801,2016,8,CSY200355P01E01,Pekin 355 C20 Nac,7247
20160801,2016,8,CSY240150P01E01,Pekin 150 C24 Nac,4919
20160801,2016,8,PCAM021000P02E01,Amor 1000 C12 Nac 2pack,280
20160801,2016,8,PCAM043785P04E01,Amor 3785 C4 Nac Charola,1008
20160801,2016,8,PCAM060355P06E01,Amor 355 C24 Nac 6pack,400
20160801,2016,8,PCCY021000P02E01,Chamoy 1000 C12 Nac 2pack,252
20160801,2016,8,PCCY043785P01E01,Chamoy 3785 C4 Nac Charola,936
20160801,2016,8,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,287
20160801,2016,8,PCSL021000P02E01,Sonora Limon 1000 C12 Nac 2pack,56
20160801,2016,8,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,336
20160801,2016,8,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,144
20160801,2016,8,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,780
20160801,2016,8,PCSY030150P03E01,Pekin 150 C24 Nac 3pack,43
20160801,2016,8,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,684
20160801,2016,8,PEP200355P01E01,El Pato Extrapicante 355 C20,2196
20160801,2016,8,PJP200355P01E01,El Pato Jalapeno 355 C20,4207
20160901,2016,9,CAL043785P01E01,Amor Limon 3785 C4 Nac,50
20160901,2016,9,CAL121000P01E01,Amor Limon 1000 C12 Nac,448
20160901,2016,9,CAL121000P01E02,Amor Limon 1000 C12 Exp,112
20160901,2016,9,CAL200355P01E01,Amor Limon 355 C20 Nac,1281
20160901,2016,9,CAL500010S01E01,Amor Limon Sachet 10 C500 Nac,29
20160901,2016,9,CAM043785P01E01,Amor 3785 C4 Nac,2877
20160901,2016,9,CAM121000P01E01,Amor 1000 C12 Nac,5167
20160901,2016,9,CAM121000P01E02,Amor 1000 C12 Exp,1120
20160901,2016,9,CAM200355P01E01,Amor 355 C20 Nac,13049
20160901,2016,9,CAM200355P01E02,Amor 355 C20 Exp,180
20160901,2016,9,CAM500010S01E01,Amor Sachet 10 C500 Nac,297
20160901,2016,9,CCG240150P01E01,Picante Negra 150 C24 Nac,2844
20160901,2016,9,CCG240150P01E02,Picante Negra 150 C24 Exp,420
20160901,2016,9,CCG500010S01E01,Picante Negra Sachet 10 C500 Nac,19
20160901,2016,9,CCL240180P01E01,Chilito Lindo Liquido 180 C24 Nac,344
20160901,2016,9,CCN240150P01E01,Chiltepin 150 C24 Nac,1605
20160901,2016,9,CCN240150P01E02,Chiltepin 150 C24 Exp,560
20160901,2016,9,CCS030150P03E01,Combo Santo 3pack C24,1670
20160901,2016,9,CCY043785P01E01,Chamoy 3785 C4 Nac,386
20160901,2016,9,CCY121000P01E01,Chamoy 1000 C4 Nac,725
20160901,2016,9,CCY121000P01E02,Chamoy 1000 C4 Exp,5320
20160901,2016,9,CCY200355P01E01,Chamoy 355 C20 Nac,525
20160901,2016,9,CCY200355P01E02,Chamoy 355 C20 Exp,180
20160901,2016,9,CCY500010S01E01,Chamoy Sachet 10 C500 Nac,176
20160901,2016,9,CHR120150P01E01,Habanera Roja 150 C12 Nac,4182
20160901,2016,9,CHR120150P01E02,Habanera Roja 150 C12 Exp,840
20160901,2016,9,CHR240150P01E01,Habanera Roja 150 C24 Nac,9645
20160901,2016,9,CHR240150P01E02,Habanera Roja 150 C24 Exp,2380
20160901,2016,9,CHR500010S01E01,Habanera Roja Sachet 10 C500 Nac,3
20160901,2016,9,CHV120150P01E01,Habanera Verde 150 C12 Nac,1345
20160901,2016,9,CHV240150P01E01,Habanera Verde 150 C24 Nac,2393
20160901,2016,9,CHV240150P01E02,Habanera Verde 150 C24 Exp,560
20160901,2016,9,CMR120150P01E01,Marisquera 150 C12 Nac,1571
20160901,2016,9,CMR240150P01E02,Marisquera 150 C24 Exp,840
20160901,2016,9,CMR240150P01E03,Marisquera 150 C24 Nac,5323
20160901,2016,9,CSI010020P01E01,Soya Institucional Porron Nac,150
20160901,2016,9,CSI043785P01E01,Soya Institucional 3785 Nac,75
20160901,2016,9,CSL043785P01E01,Sonora Limon 3785 C4 Nac,30
20160901,2016,9,CSL121000P01E01,Sonora Limon 1000 C12 Nac,613
20160901,2016,9,CSL200355P01E01,Sonora Limon 355 C20 Nac,2019
20160901,2016,9,CSO010020P01E01,Sonora Porron Nac,12
20160901,2016,9,CSO043785P01E01,Sonora 3785 C4 Nac,260
20160901,2016,9,CSO120150P01E01,Sonora 12 / 150 C12 Nac,72
20160901,2016,9,CSO121000P01E01,Sonora 1000 C12 Nac,2733
20160901,2016,9,CSO121000P01E02,Sonora 1000 C12 Exp,168
20160901,2016,9,CSO200355P01E01,Sonora 355 C20 Nac,10839
20160901,2016,9,CSO200355P01E02,Sonora 355 C20 Exp,90
20160901,2016,9,CSO500010S01E01,Sonora Sachet 10 C500,226
20160901,2016,9,CSY010020P01E01,Pekin Porron Nac,254
20160901,2016,9,CSY043785P01E01,Pekin 3785 C4 Nac,360
20160901,2016,9,CSY121000P01E01,Pekin 1000 C12 Nac,1863
20160901,2016,9,CSY200355P01E01,Pekin 355 C20 Nac,7997
20160901,2016,9,CSY200426P01E01,Pekin 20/426 Ml,1960
20160901,2016,9,CSY240150P01E01,Pekin 150 C24 Nac,4129
20160901,2016,9,PCAM021000P02E01,Amor 1000 C12 Nac 2pack,224
20160901,2016,9,PCAM043785P04E01,Amor 3785 C4 Nac Charola,816
20160901,2016,9,PCAM060355P06E01,Amor 355 C24 Nac 6pack,474
20160901,2016,9,PCCY021000P02E01,Chamoy 1000 C12 Nac 2pack,252
20160901,2016,9,PCCY043785P01E01,Chamoy 3785 C4 Nac Charola,888
20160901,2016,9,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,216
20160901,2016,9,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,616
20160901,2016,9,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,468
20160901,2016,9,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,540
20160901,2016,9,PCSY030150P03E01,Pekin 150 C24 Nac 3pack,73
20160901,2016,9,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,432
20161001,2016,10,CAL043785P01E01,Amor Limon 3785 C4 Nac,42
20161001,2016,10,CAL121000P01E01,Amor Limon 1000 C12 Nac,658
20161001,2016,10,CAL121000P01E02,Amor Limon 1000 C12 Exp,560
20161001,2016,10,CAL200355P01E01,Amor Limon 355 C20 Nac,981
20161001,2016,10,CAM043785P01E01,Amor 3785 C4 Nac,4128
20161001,2016,10,CAM121000P01E01,Amor 1000 C12 Nac,6716
20161001,2016,10,CAM121000P01E02,Amor 1000 C12 Exp,1232
20161001,2016,10,CAM200355P01E01,Amor 355 C20 Nac,11667
20161001,2016,10,CAM200355P01E02,Amor 355 C20 Exp,900
20161001,2016,10,CAM500010S01E01,Amor Sachet 10 C500 Nac,249
20161001,2016,10,CCG240150P01E01,Picante Negra 150 C24 Nac,2945
20161001,2016,10,CCG240150P01E02,Picante Negra 150 C24 Exp,280
20161001,2016,10,CCG500010S01E01,Picante Negra Sachet 10 C500 Nac,2
20161001,2016,10,CCL240180P01E01,Chilito Lindo Liquido 180 C24 Nac,419
20161001,2016,10,CCN240150P01E01,Chiltepin 150 C24 Nac,1238
20161001,2016,10,CCN240150P01E02,Chiltepin 150 C24 Exp,420
20161001,2016,10,CCS030150P03E01,Combo Santo 3pack C24,160
20161001,2016,10,CCY043785P01E01,Chamoy 3785 C4 Nac,561
20161001,2016,10,CCY121000P01E01,Chamoy 1000 C4 Nac,856
20161001,2016,10,CCY121000P01E02,Chamoy 1000 C4 Exp,3640
20161001,2016,10,CCY200355P01E01,Chamoy 355 C20 Nac,738
20161001,2016,10,CCY200355P01E02,Chamoy 355 C20 Exp,450
20161001,2016,10,CCY500010S01E01,Chamoy Sachet 10 C500 Nac,164
20161001,2016,10,CHR120150P01E01,Habanera Roja 150 C12 Nac,3852
20161001,2016,10,CHR120150P01E02,Habanera Roja 150 C12 Exp,560
20161001,2016,10,CHR240150P01E01,Habanera Roja 150 C24 Nac,8794
20161001,2016,10,CHR240150P01E02,Habanera Roja 150 C24 Exp,2240
20161001,2016,10,CHR500010S01E01,Habanera Roja Sachet 10 C500 Nac,4
20161001,2016,10,CHV120150P01E01,Habanera Verde 150 C12 Nac,687
20161001,2016,10,CHV120150P01E02,Habanera Verde 150 C12 Exp,1680
20161001,2016,10,CHV240150P01E01,Habanera Verde 150 C24 Nac,1516
20161001,2016,10,CHV240150P01E02,Habanera Verde 150 C24 Exp,1120
20161001,2016,10,CMR120150P01E01,Marisquera 150 C12 Nac,1559
20161001,2016,10,CMR240150P01E02,Marisquera 150 C24 Exp,980
20161001,2016,10,CMR240150P01E03,Marisquera 150 C24 Nac,3725
20161001,2016,10,CSH960150P01E01,Shipper Salsas Habaneras,105
20161001,2016,10,CSI010020P01E01,Soya Institucional Porron Nac,100
20161001,2016,10,CSI043785P01E01,Soya Institucional 3785 Nac,50
20161001,2016,10,CSL043785P01E01,Sonora Limon 3785 C4 Nac,53
20161001,2016,10,CSL121000P01E01,Sonora Limon 1000 C12 Nac,602
20161001,2016,10,CSL200355P01E01,Sonora Limon 355 C20 Nac,1291
20161001,2016,10,CSO010020P01E01,Sonora Porron Nac,12
20161001,2016,10,CSO043785P01E01,Sonora 3785 C4 Nac,201
20161001,2016,10,CSO120150P01E01,Sonora 12 / 150 C12 Nac,81
20161001,2016,10,CSO121000P01E01,Sonora 1000 C12 Nac,2031
20161001,2016,10,CSO121000P01E02,Sonora 1000 C12 Exp,168
20161001,2016,10,CSO200355P01E01,Sonora 355 C20 Nac,9027
20161001,2016,10,CSO200355P01E02,Sonora 355 C20 Exp,180
20161001,2016,10,CSO500010S01E01,Sonora Sachet 10 C500,22
20161001,2016,10,CSY010020P01E01,Pekin Porron Nac,135
20161001,2016,10,CSY043785P01E01,Pekin 3785 C4 Nac,551
20161001,2016,10,CSY121000P01E01,Pekin 1000 C12 Nac,2220
20161001,2016,10,CSY200355P01E01,Pekin 355 C20 Nac,4590
20161001,2016,10,CSY200426P01E01,Pekin 20/426 Ml,3653
20161001,2016,10,CSY240150P01E01,Pekin 150 C24 Nac,4369
20161001,2016,10,PCAM021000P02E01,Amor 1000 C12 Nac 2pack,280
20161001,2016,10,PCAM043785P04E01,Amor 3785 C4 Nac Charola,761
20161001,2016,10,PCAM060355P06E01,Amor 355 C24 Nac 6pack,328
20161001,2016,10,PCCY021000P02E01,Chamoy 1000 C12 Nac 2pack,280
20161001,2016,10,PCCY043785P01E01,Chamoy 3785 C4 Nac Charola,802
20161001,2016,10,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,268
20161001,2016,10,PCSL021000P02E01,Sonora Limon 1000 C12 Nac 2pack,112
20161001,2016,10,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,448
20161001,2016,10,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,288
20161001,2016,10,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,420
20161001,2016,10,PCSY030150P03E01,Pekin 150 C24 Nac 3pack,18
20161001,2016,10,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,612
20161001,2016,10,PJP200355P01E01,El Pato Jalapeno 355 C20,2041
20161101,2016,11,CAL043785P01E01,Amor Limon 3785 C4 Nac,43
20161101,2016,11,CAL121000P01E01,Amor Limon 1000 C12 Nac,500
20161101,2016,11,CAL121000P01E02,Amor Limon 1000 C12 Exp,672
20161101,2016,11,CAL200355P01E01,Amor Limon 355 C20 Nac,850
20161101,2016,11,CAM043785P01E01,Amor 3785 C4 Nac,4499
20161101,2016,11,CAM121000P01E01,Amor 1000 C12 Nac,4483
20161101,2016,11,CAM121000P01E02,Amor 1000 C12 Exp,1176
20161101,2016,11,CAM200355P01E01,Amor 355 C20 Nac,9924
20161101,2016,11,CAM200355P01E02,Amor 355 C20 Exp,360
20161101,2016,11,CAM200426P01E01,Amor 20 / 426 ml,2667
20161101,2016,11,CAM500010S01E01,Amor Sachet 10 C500 Nac,396
20161101,2016,11,CCG240150P01E01,Picante Negra 150 C24 Nac,2286
20161101,2016,11,CCG240150P01E02,Picante Negra 150 C24 Exp,840
20161101,2016,11,CCG500010S01E01,Picante Negra Sachet 10 C500 Nac,23
20161101,2016,11,CCL043785P01E01,Chilito Lindo Liquido 3785 C4 Nac,48
20161101,2016,11,CCL240180P01E01,Chilito Lindo Liquido 180 C24 Nac,161
20161101,2016,11,CCN240150P01E01,Chiltepin 150 C24 Nac,975
20161101,2016,11,CCN240150P01E02,Chiltepin 150 C24 Exp,280
20161101,2016,11,CCS030150P03E01,Combo Santo 3pack C24,139
20161101,2016,11,CCY043785P01E01,Chamoy 3785 C4 Nac,394
20161101,2016,11,CCY121000P01E01,Chamoy 1000 C4 Nac,832
20161101,2016,11,CCY121000P01E02,Chamoy 1000 C4 Exp,2800
20161101,2016,11,CCY200355P01E01,Chamoy 355 C20 Nac,465
20161101,2016,11,CCY200355P01E02,Chamoy 355 C20 Exp,2790
